           2785,5777645,314774335,555715,651584,493698,598360
           2793,5785874,316210185,559149,654720,494909,600880
           2801,5819592,318536677,566028,664192,495778,604856
           2809,5834648,317974418,561777,656960,498000,605248
           2817,5839127,320374942,566670,667072,501449,604632
           2825,5866625,320690824,567069,661056,501963,608160
           2833,5881432,320025126,565178,664320,502063,608216
           2841,5888884,321862585,568342,670528,504365,612360
           2849,5918810,323873776,571921,666560,507266,612192
           2857,5923449,322886704,570534,666240,505237,613144
           2865,5952621,324862304,576927,678336,505914,615552
           2873,5967385,324472671,573277,667520,507846,615720
           2881,5998564,326606640,577590,674112,511072,619248
           2889,6001919,326580440,578918,676544,509569,621544
           2897,6016249,328633645,581381,683776,514251,620872
           2905,6040036,329980615,585782,682304,514021,622328
           2913,6053036,329778224,583851,679552,515392,625688
           2921,6077646,329823843,580901,680320,518706,627256
           2929,6093422,331892294,584926,691008,521087,626640
           2937,6104024,331997703,587581,684416,519316,630224
           2945,6126712,334365185,591043,694848,523704,630168
           2953,6152097,333932750,591989,690432,520754,634480
           2961,6162328,335813056,595475,693568,523415,634368
           2969,6175308,338046599,598414,709376,527471,634928
           2977,6198491,339640891,603036,704896,528993,634424
           2985,6223864,339106353,601237,707712,528978,633416
           2993,6231419,339575875,600213,707776,531267,638400
           3001,6245960,340388642,601198,703744,533230,640920
           
